Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
34956885,The Body Is Not an Apology: The Power of Radical Self-Love,Sonya Renee Taylor,"Taylor, Sonya Renee",,"=""1626569762""","=""9781626569768""",0,4.24,Berrett-Koehler Publishers,Paperback,137,2018,2018,,2020/06/22,to-read,to-read (#600),to-read,,,,0,,,0,,,,,
270903,Don’t Let Me Be Lonely: An American Lyric,Claudia Rankine,"Rankine, Claudia",,"=""1555974074""","=""9781555974077""",0,4.28,Graywolf Press,Paperback,168,2004,2004,,2020/06/21,to-read,to-read (#597),to-read,,,,0,,,0,,,,,
9402137,The Secret Lives of the Four Wives,Lola Shoneyin,"Shoneyin, Lola",,"=""0061946389""","=""9780061946387""",0,4.03,William Morrow Paperbacks,Paperback,304,2011,2010,,2020/06/21,to-read,to-read (#595),to-read,,,,0,,,0,,,,,
277190,"The Wrath of Mulgarath (The Spiderwick Chronicles, #5)",Tony DiTerlizzi,"DiTerlizzi, Tony",Holly Black,"=""0689859406""","=""9780689859403""",0,3.95,Simon & Schuster Books for Young Readers,Hardcover,146,2004,2004,,2020/06/21,,,read,,,,1,,,0,,,,,
280277,"Lucinda's Secret (The Spiderwick Chronicles, #3)",Tony DiTerlizzi,"DiTerlizzi, Tony",Holly Black,"=""0689859384""","=""9780689859380""",0,3.89,Simon  Schuster Books for Young Readers,Hardcover,114,2003,2003,,2020/06/21,,,read,,,,2,,,0,,,,,
444304,"The Field Guide (The Spiderwick Chronicles, #1)",Tony DiTerlizzi,"DiTerlizzi, Tony",Holly Black,"=""0689859368""","=""9780689859366""",0,3.91,Simon  Schuster Books for Young Readers,Hardcover,114,2003,2003,,2020/06/21,,,read,,,,1,,,0,,,,,
519048,"The Seeing Stone (The Spiderwick Chronicles, #2)",Tony DiTerlizzi,"DiTerlizzi, Tony",Holly Black,"=""0689859376""","=""9780689859373""",0,3.90,Simon & Schuster Books for Young Readers,Hardcover,114,2003,2003,,2020/06/21,,,read,,,,1,,,0,,,,,
41031560,The New Testament,Jericho Brown,"Brown, Jericho",,"=""""","=""9781509885589""",0,4.27,Picador ,Paperback,70,2018,2014,,2020/06/20,to-read,to-read (#590),to-read,,,,0,,,0,,,,,
89763,Esperanza Rising,Pam Muñoz Ryan,"Ryan, Pam Muñoz",,"=""043912042X""","=""9780439120425""",0,4.01,"Scholastic, Inc.",Paperback,304,2002,2000,,2013/02/05,,,read,,,,1,,,0,,,,,
357664,Because of Winn-Dixie,Kate DiCamillo,"DiCamillo, Kate",,"=""0763616052""","=""9780763616052""",0,4.07,Candlewick Press,Paperback,182,2001,2000,,2013/02/05,,,read,,,,1,,,0,,,,,
108077,The Watsons Go to Birmingham - 1963,Christopher Paul Curtis,"Curtis, Christopher Paul",,"=""044022800X""","=""9780440228004""",0,3.98,Laurel Leaf,Paperback,224,2000,1995,,2013/02/05,,,read,,,,1,,,0,,,,,
1806859,The Conjure Woman,Charles W. Chesnutt,"Chesnutt, Charles W.",,"=""1406845426""","=""9781406845426""",0,3.76,Echo Library,Paperback,100,2007,1899,,2020/06/15,to-read,to-read (#575),to-read,,,,0,,,0,,,,,
41728457,Who Among Us?,Mario Benedetti,"Benedetti, Mario",Nick Caistor,"=""0241350999""","=""9780241350997""",0,3.73,Penguin Classics,Paperback,112,2019,1953,,2020/06/09,to-read,to-read (#563),to-read,,,,0,,,0,,,,,
34273236,Little Fires Everywhere,Celeste Ng,"Ng, Celeste",,"=""0735224293""","=""9780735224292""",0,4.09,Penguin Press,Hardcover,338,2017,2017,2020/04/08,2020/03/11,,,read,I'm so confused. All I have are questions... I will need to look deeper into author interviews and research the purpose of this novel as I can't properly state my thoughts at this point in time. ,,,1,,,0,,,,,
43438782,The Deep,Rivers Solomon,"Solomon, Rivers","Daveed Diggs, William Hutson, Jonathan Snipes","=""""","=""""",0,3.79,Gallery / Saga Press,Kindle Edition,176,2019,2019,2020/02/28,2020/02/09,,,read,"I did not enjoy this book, mainly because the writing and pacing didn't work for me, but I understand its merit and love the message it portrays about intergenerational trauma.<br/><br/>Regardless, I would recommend this book to people who do not care as much about the writing style and enjoy being told a story with an important message.",true,,1,,,0,,,,,
53317286,Forced Out: A Detective's Story of Prejudice and Resilience,Kevin Maxwell,"Maxwell, Kevin",,"=""1846276802""","=""9781846276804""",0,4.22,Granta Books ,Paperback,352,2020,2020,,2020/06/04,to-read,to-read (#550),to-read,,,,0,,,0,,,,,
16200,Ella Minnow Pea: A Novel in Letters,Mark Dunn,"Dunn, Mark",,"=""0385722435""","=""9780385722438""",0,3.90,Anchor,Paperback,208,2002,2001,2020/04/13,2020/03/18,,,read,"What an incredibly clever book! Overall I learned a multitude of words from it and enjoyed it, despite a few glaring faults: <br/><br/><spoiler><br/><br/>- The Romance element in the book was unnecessary in my opinion and really didn't add much other than providing an outsider element as the catalyst for the ""game"" in the book. <br/><br/>- The ""game"" in book is cute, but doesn't add a sense of urgency (at least for me). For me that was sensation was given by everyone leaving; that provided a greater sense of urgency than the actual plot. So overall, I don't think the game was a good plot device to drive the story, and could have been excluded in my opinion.<br/><br/>- The characters seemed to blend into one another; they weren't very fleshed out, and didn't have distinctive writing styles to individualize each person from one another. Only Amos was a bit fleshed out, and I enjoyed his character for the three/four letters he wrote. <br/><br/>- The ending was tied up in a clean bow, and I believe if the author left it very open ended and still in a totalitarian state, it would have provided a greater impact to the message of the book against totalitarianism and censorship. Perhaps a final act against the people in power... Or if they had her put in jail for the pangram written at the end instead of honoring their part of the bargain. I just don't think the book should have ended happily given the message. <br/><br/></spoiler><br/><br/>Can you believe despite all my gripes I still enjoyed this book? Haha - I had fun but I think it's only fair that I should acknowledge that certain aspects needed a bit more development in my eyes to make this novel a favorite of mine. ",,,1,,,0,,,,,
